Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Social_Score_missing,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Signup_Quarter
40,Female,Canada,Calgary,1.7,12,5.6,1.5,72.6,4,11,40.77,25,43.8,10.7,1.2,7,2,27.8,0,2,418.79,1364,1,Q4
35,Female,USA,New York,3.1,0,16.7,3.4,77.2,0,3,129.88,0,28.9,15.9,0,9,2,16.5,0,2,461.85,582,0,Q2
29,Male,USA,Phoenix,3.7,6,26.8,10.6,65.1,1,9,122.5,39,40.1,11.9,23.6,7,3,38.5,0,2,1005.53,1021,0,Q1
53,Female,India,Bangalore,5.7,0,14.4,1.1,81.4,3,5,144.11,93,26.16,6.4,7.7,8,1,3.5,0,2,475.82,1006,1,Q4
33,Male,USA,Chicago,5.7,17,45.7,16.4,46.6,6,15,97.33,29,57.8,0,32,3,4,40.3,0,1,1649.75,2830,0,Q2
42,Male,UK,Leeds,4.4,3,29.4,7.8,78.2,6,10,134.73,21,68,9.6,20,6,6,26.7,0,4,1474.03,0,0,Q3
53,Female,France,Lyon,1.2,21,35.6,13,33.8,5,16,152.34,1,61.2,3.5,21.7,4,4,12.9,0,2,2073.82,3481,0,Q3
30,Female,USA,Phoenix,3.5,8,24.9,4.6,54,1,8,114,38,12.9,1.3,10.2,10,1,24,0,3,817.42,1154,0,Q2
24,Female,UK,Manchester,0.6,15,26.8,7.5,61.5,0,10,192.44,95,69.8,4.9,21.5,9,4,22.8,0,1,1789.81,1554,0,Q3
48,Male,UK,Manchester,1.1,34,46.7,14.3,8.7,15,32,113,29,31.2,4.8,34.5,3,6,63.8,0,2,2772.74,5886,0,Q4
35,Female,Australia,Sydney,5.7,18,33.9,10.1,52.2,4,11,61.48,3,67.9,12.6,31.2,5,2,38.7,0,2,771.8,3235,0,Q3
39,Female,Japan,Nagoya,1.9,9,22.1,6.3,76.4,2,2,134.65,29,35,4.2,0,6,0,2.8,0,1,297.01,0,1,Q2
39,Female,Germany,Berlin,4.5,15,19.7,8.2,54,2,11,133.25,21,68.76,12.5,12.6,5,4,49.4,0,2,1206.89,1875,0,Q4
43,Male,Australia,Adelaide,0.8,0,12.7,3.9,58.7,1,7,80.4,18,32.2,8.2,26.9,11,0,0,0,2,673.71,618,0,Q3
52,Male,France,Lyon,9.1,27,33.2,8.8,58.9,3,12,136.92,109,18.6,6.2,22.6,4,1,40.2,0,2,1625.86,0,0,Q3
37,Male,Australia,Perth,2.8,13,38.9,14.7,38.8,6,14,137.59,0,39.9,16.7,30.9,2,7,24.6,0,3,1644.42,0,0,Q1
40,Female,USA,Houston,1.3,5,26.8,6.8,67.6,1,3,124.7,48,16.8,3.8,14.7,8,0,19.9,0,5,354.49,894,1,Q1
19,Female,France,Paris,4.4,16,26.8,7.7,72.7,0,2,72.07,10,22.1,7.1,8.3,10,0,27.4,1,2,140.62,1081,1,Q3
37,Male,Canada,Vancouver,0.8,14,30.5,9.6,66.8,6,12,136.2,7,20.7,5.4,26.8,9,2,29.1,0,1,1360.96,3263,0,Q2
43,Female,UK,Manchester,2.9,18,21.8,11.5,55.4,6,11,152.98,11,40.3,3.4,28.4,6,4,18.1,0,2,1799.07,1714,0,Q3
37,Female,India,Hyderabad,1.6,6,15.5,6.1,61.9,5,14,65.45,84,58.32,9.3,14,6,3,27.4,1,4,746.2,1946,0,Q4
37,Male,Australia,Perth,4.1,19,35.1,10.9,45.9,7,17,119.86,32,19.9,6.1,11,4,5,23.1,0,2,2236.81,1424,0,Q1
40,Female,USA,Houston,2.7,0,9.3,6.3,62.8,0,14,111.47,8,93.72,3.3,11,3,1,2.5,0,3,1176.93,0,0,Q4
29,Female,USA,Phoenix,2,16,14.6,6.3,76.7,3,9,75.4,28,17.5,2,9.8,7,3,15.5,0,2,772.83,146,0,Q2
25,Female,USA,New York,10,17,39.5,15.1,20.3,8,17,102.44,1,45.3,4.2,22.5,3,5,55.5,0,4,2086.11,3862,0,Q2
37,Female,France,Marseille,1.4,8,28.4,6.5,46.6,2,15,88.36,4,36.12,19.9,25.7,9,3,47.5,0,3,1138.39,1087,0,Q4
31,Other,Japan,Osaka,2.7,16,40.4,7.9,32.5,9,23,122.63,9,47.76,8.9,37.4,3,3,36.4,0,2,2558.29,3330,0,Q4
52,Female,UK,London,3.8,19,30.9,8.3,51.5,6,17,128.72,27,55.3,6.5,26.9,7,4,25.3,0,4,1804.87,3848,0,Q1
22,Male,USA,New York,0.8,11,35.4,7.1,80.4,2,9,219,13,18.1,4.5,22.6,3,4,42.4,0,5,2207.61,1460,1,Q3
42,Male,Germany,Berlin,1,12,20.7,4.6,62.4,2,11,108.06,21,75.1,2.5,18.3,2,2,30.1,0,3,1216.81,908,0,Q3
39,Male,Canada,Calgary,3,9,23.4,3.3,72.8,2,11,122.25,29,22.5,0,13.3,3,2,19.9,0,1,1400.62,2017,0,Q3
45,Female,UK,London,3.9,18,26.8,8.6,68.8,3,13,97.13,6,40,0,25.5,8,2,28.1,0,4,1091.19,850,0,Q2
37,Female,Australia,Melbourne,0.8,10,35.7,8.5,57.3,5,20,84.3,25,39.72,4.4,30.7,3,4,45.2,0,4,1447.72,3593,0,Q4
38,Female,Australia,Adelaide,2.5,0,24.9,2.5,72.3,2,5,77.1,4,51.6,3.3,9.9,7,2,7.1,0,1,333.94,1283,0,Q3
37,Male,USA,Los Angeles,3.9,21,34,14,59.9,7,15,105.87,14,24.7,3,19,8,3,56.1,0,5,1280.85,1986,0,Q1
26,Female,USA,Houston,0.6,3,26.8,9.2,70.3,1,5,39.75,14,25.2,7.1,20,7,3,5.7,0,1,166.53,1719,0,Q1
44,Male,UK,Manchester,2.1,9,32.4,10.3,66.8,2,12,123.76,25,36,9.1,22.7,6,3,42.4,0,2,1363.1,1423,0,Q3
45,Male,UK,Manchester,1.6,7,20.5,8.5,75.8,5,8,134.2,21,42.1,0.9,23.2,8,1,27.4,1,5,1248.89,1501,0,Q1
54,Female,UK,Leeds,2.3,0,18.2,5.9,63.8,1,14,99.63,41,67.44,5.6,14.5,7,2,35.9,0,4,1175.05,2651,0,Q4
39,Female,USA,Chicago,1.9,21,39.2,8.9,53.6,4,22,99.03,7,64.8,10.8,20.5,2,2,41.3,0,2,1503.78,3399,0,Q4
21,Male,Germany,Cologne,3.2,3,22.8,6.6,55.8,5,10,112.21,7,28.4,6.2,25.9,5,3,16.3,0,1,1241.51,613,1,Q1
39,Female,France,Lyon,1.2,20,35.9,15.8,49,11,23,153.33,30,7.3,3.8,21.4,2,2,27.4,1,2,4137.02,2959,0,Q3
50,Female,UK,London,4.9,15,28.9,7.4,58.3,3,10,166.54,23,42.4,6.9,28.1,7,0,38.9,0,2,1395.67,2673,0,Q3
33,Male,USA,Chicago,2.1,17,39.8,8.6,30.8,8,13,116.28,25,60.8,7.4,26.4,10,6,30.7,0,1,1734.34,3657,0,Q3
63,Female,USA,Chicago,3.6,9,14.3,5.3,73.9,1,13,87.92,43,35.88,3.9,20,12,4,0,0,5,822.95,1538,1,Q4
73,Male,Japan,Kyoto,6.4,10,23,5.4,56.8,5,6,102.1,29,49.3,14.6,0,4,1,22.4,0,1,660.57,610,0,Q1
43,Female,USA,Phoenix,3.8,11,20.5,8.2,55.7,3,12,195.28,19,65.1,2.8,18.1,7,5,27.4,1,3,2467.18,3235,1,Q2
20,Male,France,Paris,2,2,23.4,7.6,52.4,5,6,74.3,115,54.7,0.4,0,7,0,46,0,2,447.95,1532,1,Q1
47,Male,Germany,Berlin,2.2,4,20,1,71.6,1,12,73.9,12,41.4,2.3,12.5,7,0,6.8,0,1,727.43,407,0,Q1
41,Male,Canada,Montreal,2.1,9,20.6,8.9,67.7,5,18,102.68,63,72.8,15.8,20,4,0,0.7,0,3,2165.87,386,0,Q2
37,Female,Germany,Cologne,3,17,27.4,9.5,54.4,4,12,71.55,26,12.3,16.5,17.4,3,3,34.9,0,3,801.16,2813,0,Q3
51,Male,USA,Chicago,4,11,21.9,5.7,60.1,2,9,86.11,46,38.5,2.9,16.1,6,2,18.9,0,1,801.77,0,0,Q3
18,Female,France,Paris,2.7,16,31.4,11.9,57.2,12,20,122.13,0,0,14.3,18.1,4,10,69.5,0,2,2377.64,2797,0,Q2
38,Male,Canada,Montreal,6.8,7,27.3,9.5,65.8,1,12,90.34,1,51.3,9.9,0,7,2,0,0,2,1021.88,1385,0,Q2
23,Male,Canada,Ottawa,1.5,9,18.2,5.6,36.7,5,10,73.9,67,49.08,0,6.5,5,0,32.1,0,3,604.13,676,0,Q4
18,Female,USA,Phoenix,2.7,0,14.5,7,75.7,6,9,133.33,19,45,1.7,20,7,2,28.8,0,1,752.89,400,1,Q4
31,Male,Germany,Munich,1.4,23,40,16.3,46.8,7,22,99.89,0,0,0.1,31,3,6,67.9,0,3,2320.7,2591,0,Q2
40,Female,France,Toulouse,1,3,21.4,10,59.3,1,9,97,20,49.2,14,27.2,4,1,33,0,1,770.29,2928,0,Q4
18,Female,UK,Birmingham,1.9,22,51.1,15.5,30.4,0,39,111.37,15,17.88,3.2,41.5,4,4,85.5,0,3,3163.87,0,1,Q4
18,Female,UK,Glasgow,1,3,22.4,8.5,57.5,4,17,75.74,7,26.7,2.5,31.4,2,7,30.7,0,1,1102.07,1952,1,Q3
49,Female,UK,Glasgow,7.3,19,29.4,11.5,51.1,9,13,81.99,27,67.1,2.8,23.2,5,4,27.4,1,2,1038.48,1524,0,Q3
47,Male,France,Toulouse,5.8,12,51.6,16.1,18.2,5,17,195.66,45,54.2,3.5,47.1,5,4,59.1,0,1,2810.38,3053,0,Q2
32,Male,USA,Los Angeles,6.4,5,18.7,7.9,76.2,4,3,170.81,29,3.72,7.9,3.4,10,3,13.5,0,2,428.96,0,1,Q4
40,Female,Japan,Tokyo,3.4,1,32.1,11,64.5,5,10,112.39,122,53.5,16.7,36.9,4,3,30.1,0,3,931.7,2208,0,Q1
29,Male,USA,Chicago,3.6,16,33.7,8.7,43.7,6,14,86.63,49,73,14.1,30.9,8,3,29,0,1,1007.48,2356,0,Q2
37,Male,USA,Houston,4,0,26.8,3.5,66.5,1,6,127.34,11,0,1.4,4.7,10,1,5.7,0,3,768.14,1776,0,Q1
33,Female,India,Mumbai,2.2,11,25.9,9.5,47.7,5,24,90.77,53,36.6,19.8,12.9,2,2,7.5,0,2,1764.7,1919,0,Q4
36,Male,Japan,Yokohama,2.5,13,44.7,14.3,40.1,8,18,94.69,2,0,1.6,48.6,5,8,48.5,0,2,1484.51,4377,0,Q2
40,Female,UK,Manchester,0.3,23,45,11,36.1,5,30,52.68,28,51.1,3.6,39.9,6,3,14.4,0,4,1531.31,2590,0,Q2
57,Female,USA,Phoenix,3.9,10,27.1,12.6,39.5,4,11,103.54,56,67.5,0,30.1,3,3,27.4,1,3,1330.33,0,0,Q2
18,Female,USA,New York,2.1,0,24.8,6.2,62.4,3,11,208.8,15,52.6,2.8,7.1,8,2,5.9,0,3,1998.72,1452,1,Q2
43,Female,UK,London,2.4,23,44.6,14.9,43.7,8,15,112.15,32,50.6,3.9,20.1,3,4,41.3,0,2,1639.37,2652,0,Q3
24,Female,Australia,Perth,2.2,11,23.2,6.1,57,6,10,142.37,40,65.52,3.5,45.6,10,2,27.4,1,2,1281.67,288,0,Q4
52,Female,India,Delhi,10,21,40.1,9.1,43.9,13,14,35.66,34,70.7,0,37.6,5,2,43.2,0,2,570.1,1875,0,Q3
50,Female,India,Chennai,1.4,19,40.7,14.7,51.1,6,18,142.38,2,0,5.8,55,2,4,28.2,0,2,2004.18,4241,0,Q4
38,Female,USA,Los Angeles,9.4,8,26.3,6.2,59,1,7,83.97,9,47.88,10.4,0,8,2,5.1,0,3,413.94,2824,0,Q4
48,Female,India,Bangalore,1.8,20,34.5,11.5,61.3,5,14,87.14,73,64.5,0.6,17.7,4,2,28.5,0,1,1064.3,5025,0,Q3
35,Female,Canada,Calgary,4.9,0,17,4.4,80.6,0,7,113.52,31,0,16.5,2.3,6,2,21.4,0,1,670.83,613,1,Q4
30,Male,USA,Los Angeles,0.4,4,16,8.9,72.2,2,6,127.67,37,42.5,5,2.8,2,1,6.2,0,1,883.51,178,1,Q2
30,Male,Canada,Vancouver,2.1,15,40.4,11.1,21.8,0,25,104.18,11,93.1,11.1,43.1,3,3,16.1,0,2,2355.49,0,0,Q1
47,Female,Australia,Melbourne,2.7,17,29.7,12.8,48.1,4,18,116,0,9.4,20.2,38.2,2,4,16.2,0,1,2290.66,220,0,Q3
31,Male,UK,Glasgow,8.7,7,13,4.8,57.9,1,5,52.15,20,2.88,16.1,10.8,9,2,25.5,0,3,196.31,354,1,Q4
43,Male,USA,Houston,2.3,13,35.5,16.4,36.4,8,15,88.37,40,58.4,10.4,25.1,3,9,27.4,1,2,1175.38,2484,0,Q3
18,Male,USA,Houston,1.2,17,24.1,11.5,66.2,4,15,134.44,34,3.6,3.4,19.6,6,7,51.5,0,1,1323.24,3620,1,Q4
37,Male,USA,New York,2.4,6,36.4,8,34.9,6,16,87.15,6,55.68,6,31.2,5,6,18,0,2,1074.12,3337,0,Q4
39,Female,India,Delhi,2.6,18,41.5,9.9,60.2,1,11,116.2,15,0,0,6.2,3,3,54.9,0,3,1383.88,1966,1,Q2
50,Male,Australia,Sydney,1.3,15,21.7,7.4,58.2,1,14,149.66,86,41.28,0,41.8,9,3,33.8,0,3,1354.71,768,0,Q4
44,Other,Canada,Vancouver,4.7,0,11.7,8.5,64.8,0,11,64.62,29,38.88,12.7,10.9,9,0,0,0,4,486.16,0,1,Q4
42,Female,USA,Chicago,0.3,5,39.1,8.4,42.1,4,16,89.54,1,31.3,4,29.3,5,5,56.8,0,1,1462.46,1669,0,Q2
37,Male,USA,Houston,2.4,20,51.1,8.5,35.9,7,24,117.2,65,57.3,8.6,54,1,3,34.6,0,2,3299.98,2591,0,Q3
44,Male,USA,Phoenix,0.7,4,30.6,9.7,63.9,4,13,93.86,15,45.8,0,35.5,5,3,29.2,0,2,1020.29,5038,0,Q3
37,Female,USA,Phoenix,1.5,0,11.7,4.1,69.8,1,9,122.14,36,13.92,2.9,0,7,1,27.4,1,1,976.49,2821,1,Q4
59,Male,UK,Manchester,2.7,4,19,9.7,53.5,4,13,129.27,29,6.24,4.9,23.8,7,0,12.6,0,1,1515.78,0,0,Q4
46,Male,Japan,Yokohama,5.6,14,40.1,8.5,67.4,0,14,85.52,6,0,8.7,39.4,6,4,56.5,0,4,1148.29,3532,0,Q2
26,Female,UK,Birmingham,0.8,12,20.4,6.7,69.8,5,7,120.57,1,27.5,16.5,22.1,6,2,19.7,0,1,905.23,1024,0,Q2
35,Male,France,Paris,6.7,10,16.5,1,72.9,0,13,131.69,10,76.92,2.8,15.5,3,0,14.6,0,2,1494.56,463,0,Q4
21,Male,UK,Leeds,1.5,3,11.2,6.6,58.1,4,13,107.58,29,61.68,3.7,0.3,2,0,14,0,2,1207.88,0,0,Q4
43,Male,USA,Phoenix,1.3,19,26.8,5.4,70.3,5,10,221.41,35,56.4,17.6,25.2,3,4,27.4,1,5,1965.19,1906,0,Q1
36,Female,Canada,Toronto,4.5,5,21,8.6,57.2,2,11,113.17,38,77.7,8.4,20,6,3,27.8,0,3,1231.4,2789,0,Q3
28,Male,Australia,Melbourne,5,0,35.8,7,48.9,5,11,104.94,6,72.3,12.5,9.4,6,1,34.1,0,1,1104.03,605,0,Q3
49,Male,USA,New York,1.5,24,41.4,14.5,32.1,6,18,95.17,2,56.6,11.6,41.6,4,7,46.9,0,2,1556.87,2448,0,Q2
29,Male,Australia,Perth,1.6,19,30.9,9.1,64.1,5,9,141.54,17,33.2,8.7,12.1,4,4,59.4,0,2,1320.45,2516,0,Q1
33,Male,France,Marseille,0.5,17,34.5,12.7,37.3,9,18,67.04,75,82.9,8.7,42.7,5,4,27.4,1,2,1444.75,0,0,Q3
34,Female,USA,Chicago,3.2,31,49.8,15.7,25.2,12,22,137.13,59,33.6,3.5,27.8,4,4,27.4,1,1,3179.82,4761,0,Q1
58,Female,USA,Houston,3.2,12,36,12.5,48.3,3,16,105.97,5,70.2,0.2,40.6,6,2,29,0,2,1869.91,1150,0,Q3
23,Female,USA,Los Angeles,1.5,18,19.9,10.9,69.8,4,12,144.07,13,13.1,1.6,26,7,2,27.4,1,3,1666.41,2669,1,Q3
26,Male,Australia,Brisbane,2.7,0,7.8,1.9,81.7,0,7,87.68,13,31.8,1.7,0,8,1,0,0,2,514.21,0,1,Q2
40,Female,UK,Manchester,2.2,16,20,10.3,58.8,7,10,128.82,27,12.6,13.2,12.4,6,2,38.8,0,2,1235.62,302,0,Q1
23,Female,USA,Phoenix,0.3,24,42.3,16.7,24.2,8,19,215.85,2,33.5,6.7,46.1,3,7,73.5,0,3,4280.98,3713,0,Q2
60,Female,UK,Leeds,1.3,17,36.8,8.8,45.7,6,15,123.99,135,45.2,3.5,22,2,3,75.1,0,2,1927.23,2017,0,Q2
42,Female,USA,Phoenix,3,28,38.9,13.5,36.4,0,28,160.96,5,52.44,8.9,72.3,0,4,66.6,0,4,3316.21,3054,0,Q4
27,Female,Germany,Frankfurt,0.4,15,26,8.4,57.5,6,13,73.58,52,52.5,0.8,18.6,4,2,22,0,1,915.21,1476,0,Q2
47,Male,USA,Los Angeles,10,5,26.8,3.6,86.6,0,9,78,8,67.5,10.5,6.8,6,1,38,0,1,775.85,1307,1,Q1
37,Female,USA,Chicago,1,13,45.8,11.3,36.3,10,23,121.92,17,55.32,8,38.1,4,7,53.8,0,1,2530.28,2359,0,Q4
28,Female,Germany,Hamburg,5.5,14,37.2,11.3,46.3,0,22,195.02,3,44.7,3.3,29.5,3,3,35.8,0,4,3549.53,2209,0,Q3
33,Female,USA,Phoenix,2.1,3,14.8,8.5,85.5,3,6,47.01,91,0,2.9,0,4,0,0,0,2,272.22,0,1,Q3
40,Other,USA,Los Angeles,4.6,1,22.3,7.9,74,0,3,94.43,32,29.6,3.9,0,9,0,31,0,2,283.31,1657,1,Q1
37,Male,UK,Leeds,0.8,10,17.5,5.5,49.3,3,9,211.48,24,25.68,5,14.2,7,2,27.4,1,4,1513.96,3377,0,Q4
37,Female,Canada,Calgary,1.6,0,12.9,4.6,46.4,1,6,200.94,81,39.5,0.8,0.1,6,1,1.1,0,2,1119.17,1858,1,Q1
45,Female,USA,New York,0.3,0,20.3,6.4,38.7,2,9,102.81,1,55,4.3,2.3,6,1,36.4,0,3,993.95,1404,0,Q1
42,Male,USA,New York,8.1,27,60.1,20.6,18.2,6,28,69.28,20,12,1.9,60.6,3,9,27.4,1,2,1926.31,5067,0,Q2
27,Male,France,Nice,1.2,17,47.1,11.6,31,6,23,89.24,26,24.84,3.7,48.7,5,1,57.8,0,3,1541.39,2209,0,Q4
31,Male,USA,Houston,6.6,16,33.9,9.4,38.7,0,20,101.81,42,48.4,4.5,33.8,5,7,40.5,0,1,2222.89,2932,0,Q2
18,Female,USA,Phoenix,3.1,6,27.1,4.9,72.5,2,9,132.22,3,0,9.8,28.9,9,0,11.6,0,2,1301.83,2416,0,Q2
55,Female,USA,New York,3.8,2,16.8,5,47.2,1,4,105.24,12,44.6,8.4,0,5,2,12.4,0,2,339.47,0,0,Q3
60,Female,India,Hyderabad,1.1,15,40.7,10.9,39.2,0,14,141.03,25,19.4,0,27.2,1,6,49.9,0,3,2333.88,3730,0,Q3
41,Male,USA,New York,1.7,14,26.8,4.8,81.7,1,7,101.23,29,78.6,12.7,8.9,5,0,18.5,0,3,501.93,528,0,Q4
42,Female,Japan,Kyoto,2.3,8,18.4,9.7,71.6,1,10,127.56,52,17.76,0,20,7,2,16.5,0,4,861.8,1089,1,Q4
27,Male,Canada,Calgary,8,3,23.8,5.1,80.7,5,8,54.26,0,52.1,8.9,22.1,4,3,9.7,0,2,473.66,649,0,Q1
56,Male,Canada,Vancouver,2.7,24,22.7,10,32.8,3,14,220.53,24,59.28,1.6,26.7,3,1,23.1,0,2,2743.96,738,0,Q4
39,Male,Canada,Toronto,3,9,27.4,8.1,52.7,5,12,146.12,5,17.4,9.5,11.2,5,2,28.5,0,3,1588.65,2037,0,Q1
25,Female,Japan,Tokyo,5.5,18,30.8,10.8,47.9,6,11,133.83,12,21.5,8.2,35.3,5,6,21.8,0,2,1515.08,3765,0,Q3
47,Male,USA,Phoenix,0.3,17,21.5,10.8,68.7,0,8,148.53,26,56.2,2,20.2,8,2,24.5,0,1,1050.24,1885,0,Q3
37,Female,USA,Los Angeles,2.9,0,14.7,3.5,65.8,0,6,91.65,22,0,0,0,5,1,0,0,2,465.4,483,1,Q2
51,Male,USA,Phoenix,1.4,7,24.7,9.9,52.2,3,14,73,25,71.6,2.6,13.4,5,3,17.8,0,2,1066.66,961,0,Q1
36,Male,USA,New York,3.7,15,26.8,7.2,62.3,2,11,79.24,4,54.6,0,38.8,4,4,0.1,0,1,706.72,2130,0,Q4
37,Female,France,Paris,0.4,0,19.9,1.6,80.3,1,11,146.22,4,44.9,10.2,20,2,0,12.1,0,2,1329.69,1041,1,Q2
33,Male,UK,Birmingham,6.8,15,16.5,7.8,58,3,8,151.15,12,46.3,2.9,4.3,8,1,0,0,3,972.31,1934,0,Q1
48,Female,USA,Phoenix,3.4,8,26.8,6.1,71.6,3,14,80.84,35,63.96,17,17,7,1,27.4,1,1,818.8,1427,0,Q4
38,Male,USA,Phoenix,1.9,19,33.8,12.3,30.1,9,19,67.98,61,9,10.7,11.1,3,4,53.8,0,2,1166.71,870,0,Q4
28,Male,USA,Houston,2,0,22.2,8,65.5,0,7,81.08,45,28.68,11.4,6.1,7,2,4.6,0,1,512.33,1590,1,Q4
43,Female,USA,Chicago,2.1,4,15.7,4.2,69.7,1,11,238,57,9.7,0,15.7,11,2,8.5,0,2,2938.69,2765,1,Q1
37,Male,Germany,Hamburg,2.6,17,27.6,5.3,55.6,1,14,128.09,3,8.52,8.3,13,7,5,15.9,0,3,1633.41,2596,0,Q4
40,Male,USA,Phoenix,2.4,7,26.8,7.9,69.7,1,8,150.82,13,47.9,4.8,15,10,4,8.3,0,2,1181,0,0,Q2
34,Male,UK,London,0.5,8,25.5,11,61.1,6,13,76.61,16,31.08,12.5,7.7,4,3,7.2,0,1,871.22,0,0,Q4
52,Male,USA,Houston,2.4,28,41.6,9.5,46.3,6,17,90.21,0,50.3,7.7,25.2,6,6,40,0,2,1465.77,2958,0,Q2
32,Male,France,Marseille,0.3,0,16.8,3.7,59.1,0,2,73.09,19,84.72,13.7,0.8,15,0,0,0,4,131.03,60,1,Q4
37,Female,France,Marseille,3.2,25,41.2,12.4,43.8,5,22,150.98,16,58.44,0.7,41,6,3,44.8,0,2,2524.94,2963,1,Q4
30,Male,India,Bangalore,5,1,25.7,4.6,91.5,5,10,87.33,46,29.64,5.2,16.2,6,4,0,0,3,751.81,638,0,Q4
37,Male,Germany,Berlin,10,1,22.3,2.1,70.5,1,2,149.45,3,50.1,7.2,0,7,1,0,0,2,266.58,2296,1,Q1
37,Female,USA,Los Angeles,2.2,0,11.6,8.2,66.9,2,5,88.08,9,77,12,0,9,1,0,0,1,421.95,1626,0,Q3
18,Female,France,Paris,3.9,3,30.5,7.1,70.3,3,7,178.14,32,47.7,10,30.2,6,5,27.4,1,3,1184.05,591,0,Q1
26,Female,Japan,Osaka,1.1,6,23,5.9,63.2,4,6,93.59,21,25.32,1.1,25.8,8,1,0,0,3,495.21,1209,0,Q4
46,Male,USA,New York,1.5,11,26.8,9.1,53.4,2,10,82.74,31,38.7,3,23.6,7,1,28.1,0,2,699.11,0,0,Q1
32,Male,Germany,Munich,1.4,0,15.3,3.5,82.3,1,7,106.36,33,42.1,7.2,25.7,6,1,16.3,0,1,659.06,0,0,Q3
56,Female,Germany,Cologne,1.9,22,42.6,12.6,40.7,6,26,65.54,9,66.96,0,49.3,5,7,33.7,0,2,1383.09,3515,0,Q4
18,Female,UK,Glasgow,2.3,5,23.6,8.5,66.4,1,9,107.74,14,78.96,3.3,13.3,8,2,41,0,2,615.59,0,0,Q4
38,Female,USA,New York,0.1,13,35,12.9,39.3,5,14,171.61,28,66.2,0,25.1,5,5,27.4,1,2,2679.27,3167,0,Q1
30,Male,Australia,Adelaide,3.9,14,20.8,11.1,61.3,2,9,93.43,13,35.4,1.7,27.9,4,4,39.7,0,3,710.34,1809,1,Q2
35,Female,Japan,Kyoto,9.9,22,26.8,5.6,86.7,3,6,83.04,16,18.4,1.9,10.5,8,3,28,0,3,475.46,832,0,Q2
18,Male,Japan,Osaka,4.8,8,21.4,9,63.3,1,5,162.14,52,51.6,14.7,4.1,8,1,0,0,2,960.66,1130,0,Q2
28,Female,USA,Chicago,3.8,20,19,8.7,48.6,7,9,109.04,25,53.2,6,30.6,7,3,18.7,0,2,987.7,2863,0,Q2
18,Female,USA,Houston,3,16,39.5,11.5,34.6,0,20,106.91,3,0,9,15.9,6,5,33.4,0,2,1438.98,2478,0,Q4
18,Male,Canada,Calgary,1.9,0,21.2,5.1,69.2,0,7,116.87,2,17.8,9.6,0,10,0,0,0,1,829.09,2395,1,Q1
61,Male,USA,Phoenix,8.3,16,28.5,13.6,55,3,14,96.54,27,29.9,3,25.3,8,2,55.3,0,2,1441.52,1573,0,Q1
38,Male,Germany,Frankfurt,1,17,39.6,13.5,50.4,5,18,143.15,9,31,3.4,41.5,3,0,22.6,0,1,2946.81,3460,0,Q3
37,Female,Australia,Adelaide,7.5,12,32.8,7.3,61.4,2,10,106.13,22,28.7,1.6,14.1,6,2,17.1,0,2,1088.44,0,0,Q1
59,Male,USA,Phoenix,1.2,33,48,15.7,34.9,12,23,105.13,12,31.5,1.3,54.1,2,3,82.3,0,4,2098.03,5098,0,Q1
40,Male,Australia,Perth,0.7,0,6.9,4.6,80.6,1,4,139.19,111,38.2,9.5,20,10,0,27.4,1,1,560.34,267,0,Q2
27,Female,Germany,Frankfurt,0.8,10,29.6,6.5,63.4,3,7,132.45,30,0,9.4,0,2,5,19.6,0,1,911.97,50,0,Q2
23,Female,UK,Manchester,2.7,15,29.6,9.6,50.6,8,10,126.64,6,15.3,1.8,32.2,7,5,29.9,0,2,1244.95,3249,1,Q3
61,Female,USA,Los Angeles,0.7,8,27.3,8.7,56.2,0,19,102.54,12,43.7,3,20,8,2,17.6,0,2,2066.99,1055,1,Q3
27,Female,France,Nice,7.3,11,33,12.9,60.3,2,18,77.87,16,31.6,0,17.4,5,2,27.4,1,4,1490.62,3045,0,Q2
60,Female,UK,Leeds,2.1,12,20.8,4.8,70,3,7,90.35,41,15.7,0,23.7,10,0,0,0,1,671.6,2971,0,Q1
62,Male,Japan,Nagoya,2,30,47.1,14.9,24.7,6,19,184.3,34,38.2,17.6,35.7,3,5,56.6,0,1,2924.25,3498,0,Q3
43,Male,India,Bangalore,1.5,11,28.6,12.8,29.8,7,14,78.07,47,59,1.9,40.9,4,3,14.8,0,2,1129.81,2241,0,Q2
46,Male,USA,Phoenix,8.5,8,20.3,6.6,65.4,6,13,101.25,2,51.3,0,10.9,2,6,24.5,0,2,1384.11,2546,0,Q1
22,Female,USA,Houston,2.6,16,32.2,13.2,44.3,4,27,206.35,35,28.44,12.5,45.1,2,3,28.2,0,1,3636.4,2287,1,Q4
20,Male,Germany,Hamburg,1.2,11,26,3.5,59.6,2,7,100.86,48,17.5,5.7,16.2,6,4,3.6,0,1,652.41,1567,1,Q1
39,Female,UK,Leeds,3.9,8,20.2,11.2,66.1,2,9,137.15,13,0,2.8,15.2,7,3,33.5,0,1,1343.84,3225,0,Q1
